artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
Isaac Luttichuys,Isaack Luttichuys,0.9696969696969697,1,1
Sebastian Vrancx,Sebastiaen Vrancx,0.9696969696969697,1,1
Nicolas Africano,Nicholas Africano,0.9696969696969697,1,1
Charles Phillips,Charles Philips,0.967741935483871,1,1
Cornelius Dusart,Cornelis Dusart,0.967741935483871,1,1
Boris Kustodiyev,Boris Kustodiev,0.967741935483871,1,1
Louise Boulanger,Louis Boulanger,0.967741935483871,1,1
Hercules Segers,Hercules Seghers,0.967741935483871,1,1
Nicolò Boldrini,Niccolò Boldrini,0.967741935483871,1,1
Antonio del Castillo Saavedra,Antonio del Castillo y Saavedra,0.9666666666666667,2,1
Herman Naiwincx,Herman Naiwinx,0.9655172413793104,1,1
Nishida Shun'ei,Nishida Shunei,0.9655172413793104,1,1
Severin Nilson,Severin Nilsson,0.9655172413793104,1,1
Dean Wolstenholme the Younger,Dean Wolstenholme the younger,0.9655172413793104,1,1
Fra Bartolommeo,Fra Bartolomeo,0.9655172413793104,1,1
Charles Roland,Charles Rolando,0.9655172413793104,1,1
Giovanni Francesco Da Rimini,Giovanni Francesco da Rimini,0.9642857142857143,1,1
Giovanni Battista Brustoloni,Giovanni Battista Brostoloni,0.9642857142857143,1,1
André Adolphe-Eugène Disdéri,André-Adolphe-Eugène Disdéri,0.9642857142857143,1,1
Toshi Yoshida,Toshio Yoshida,0.9629629629629629,1,1
Jean Baptiste Camille Corot,Jean-Baptiste Camille Corot,0.9629629629629629,1,1
Samuel Coleman,Samuel Colman,0.9629629629629629,1,1
Stanislaw Ignacy Witkiewicz,Stanisław Ignacy Witkiewicz,0.9629629629629629,1,1
Lucca Giordano,Luca Giordano,0.9629629629629629,1,1
Josef Hoffman,Josef Hoffmann,0.9629629629629629,1,1
Govaert Flinck,Govert Flinck,0.9629629629629629,1,1
Yang Paeng-son,Yang Paengson,0.9629629629629629,1,1
Gustav Klucis,Gustavs Klucis,0.9629629629629629,1,1
Adolphe Jean Baptiste Bayot,Adolphe Jean-Baptiste Bayot,0.9629629629629629,1,1
William Adolphe Bouguereau,William-Adolphe Bouguereau,0.9615384615384616,1,1
Maurice Quentin De La Tour,Maurice Quentin de La Tour,0.9615384615384616,1,1
Charles François Daubigny,Charles-François Daubigny,0.96,1,1
Pierre Puvis De Chavannes,Pierre Puvis de Chavannes,0.96,1,1
Paul Richard,Paul Richards,0.96,1,1
Peter DeWint,Peter De Wint,0.96,1,1
Otto Marseus Van Schrieck,Otto Marseus van Schrieck,0.96,1,1
Hiroshige II,Hiroshige III,0.96,1,1
Nicolas-Toussaint Charlet,Nicolas Toussaint Charlet,0.96,1,1
Francisco Pradilla Ortiz,Francisco Pradilla y Ortiz,0.96,2,1
Marie Guillemine Benoist,Marie-Guillemine Benoist,0.9583333333333334,1,1
Albert Bayona Fernández,Albert Bayona i Fernández,0.9583333333333334,2,1
Joseph Siffred Duplessis,Joseph-Siffred Duplessis,0.9583333333333334,1,1
Jean François Raffaëlli,Jean-François Raffaëlli,0.9565217391304348,1,1
Crispin van den Broeck,Chrispijn van den Broeck,0.9565217391304348,2,2
Pieter Nagel,Peter Nagel,0.9565217391304348,1,1
Georg Grosz,George Grosz,0.9565217391304348,1,1
Maria Catharina Prestel,Maria Katharina Prestel,0.9565217391304348,1,1
Juan Esteves,Juan Esteve,0.9565217391304348,1,1
Manuel Rodriguez Lozano,Manuel Rodríguez Lozano,0.9565217391304348,1,1
Arthur Timótheo da Costa,Artur Timóteo da Costa,0.9565217391304348,2,2
Jean Baptiste Carpeaux,Jean-Baptiste Carpeaux,0.9545454545454546,1,1
Víctor Pérez Pallarés,Víctor Pérez i Pallarés,0.9545454545454546,2,1
Paula Modersohn Becker,Paula Modersohn-Becker,0.9545454545454546,1,1
Jean Baptiste Monnoyer,Jean-Baptiste Monnoyer,0.9545454545454546,1,1
Adolf Ulric Wertmüller,Adolf Ulrik Wertmüller,0.9545454545454546,1,1
Angel María Cortellini,Ángel María Cortellini,0.9545454545454546,1,1
Julio Romero De Torres,Julio Romero de Torres,0.9545454545454546,1,1
Alonso Miguel de Tobar,Alonso Miguel de Tovar,0.9545454545454546,1,1
Cornelis van Dalen (II),Cornelis van Dalen II,0.9545454545454546,2,2
Jean-Charles Delafosse,Jean Charles Delafosse,0.9545454545454546,1,1
Pierre Auguste Renoir,Pierre-Auguste Renoir,0.9523809523809523,1,1
Lynette Yiadom-Boakye,Lynette Yiadom Boakye,0.9523809523809523,1,1
François René Moreaux,François-René Moreaux,0.9523809523809523,1,1
Pamela Kaye,Pamela Kay,0.9523809523809523,1,1
Piero Della Francesca,Piero della Francesca,0.9523809523809523,1,1
Jean-Baptiste Van Loo,Jean-Baptiste van Loo,0.9523809523809523,1,1
Marianne Von Werefkin,Marianne von Werefkin,0.9523809523809523,1,1
Henri Cartier Bresson,Henri Cartier-Bresson,0.9523809523809523,1,1
Andrea Del Verrocchio,Andrea del Verrocchio,0.9523809523809523,1,1
Hendrik Nieuwenhuysen,Hendrik Nieuwenhuisen,0.9523809523809523,1,1
Jacques-Emile Blanche,Jacques-Émile Blanche,0.9523809523809523,1,1
Lucy Barker,Lucy Baker,0.9523809523809523,1,1
Hendrick Ter Brugghen,Hendrick ter Brugghen,0.9523809523809523,1,1
Michiel Van Musscher,Michiel van Musscher,0.95,1,1
Jean Baptiste Debret,Jean-Baptiste Debret,0.95,1,1
Jean Baptiste Greuze,Jean-Baptiste Greuze,0.95,1,1
Roger De La Fresnaye,Roger de La Fresnaye,0.95,1,1
Jean Antoine Watteau,Jean-Antoine Watteau,0.95,1,1
Wilhelm Von Kaulbach,Wilhelm von Kaulbach,0.95,1,1
Anne Vallayer Coster,Anne Vallayer-Coster,0.95,1,1
Roger de la Fresnaye,Roger de La Fresnaye,0.95,1,1
Mohammed Omar Khalil,Mohammed Omer Khalil,0.95,1,1
Paulus Joseph Gabriël,Paul Joseph Gabriël,0.95,2,1
Salamon van Ruysdael,Salomon van Ruysdael,0.95,1,1
José Fiúza Guimarães,José Fiuza Guimarães,0.95,1,1
Alexej Von Jawlensky,Alexej von Jawlensky,0.95,1,1
Rafael Lozano Hemmer,Rafael Lozano-Hemmer,0.95,1,1
Pierre Louis Bouvier,Pierre-Louis Bouvier,0.95,1,1
Marie Denise Villers,Marie-Denise Villers,0.95,1,1
Antonello Da Messina,Antonello da Messina,0.95,1,1
Alfred Phillipe Roll,Alfred Philippe Roll,0.95,2,2
Theodoor Van Thulden,Theodoor van Thulden,0.95,1,1
Joaquim Mir Trinxet,Joaquin Mir Trinxet,0.9473684210526315,1,1
Gentile Da Fabriano,Gentile da Fabriano,0.9473684210526315,1,1
Jean Baptiste Oudry,Jean-Baptiste Oudry,0.9473684210526315,1,1
Anthonie Palamedes,Anthonie Palamedesz.,0.9473684210526315,2,1
Andrea Del Castagno,Andrea del Castagno,0.9473684210526315,1,1
Daniele Da Volterra,Daniele da Volterra,0.9473684210526315,1,1
Antoine Louis Barye,Antoine-Louis Barye,0.9473684210526315,1,1
Baldomer Gili Roig,Baldomer Gili i Roig,0.9473684210526315,2,1
Hatsusaburo Yoshida,Hatsusaburō Yoshida,0.9473684210526315,1,1
Jacques Louis David,Jacques-Louis David,0.9473684210526315,1,1
Cornelis Van Noorde,Cornelis van Noorde,0.9473684210526315,1,1
Yi In-sang,Yi Insang,0.9473684210526315,1,1
Gillis van Tilborch,Gillis van Tilborgh,0.9473684210526315,1,1
Ian Swift,Ivan Swift,0.9473684210526315,1,1
Jan Brown,Joan Brown,0.9473684210526315,1,1
Henri Fantin Latour,Henri Fantin-Latour,0.9473684210526315,1,1
Eugène-Louis Boudin,Eugène Louis Boudin,0.9473684210526315,1,1
Maurice De Vlaminck,Maurice de Vlaminck,0.9473684210526315,1,1
Fernando De Szyszlo,Fernando de Szyszlo,0.9473684210526315,1,1
Sergey Timofeyevich Konenkov,Sergey Timofeyevich Konyonkov,0.9473684210526315,1,1
Macy Smith,May Smith,0.9473684210526315,1,1
Eduard Von Gebhardt,Eduard von Gebhardt,0.9473684210526315,1,1
Francesco Del Cossa,Francesco del Cossa,0.9473684210526315,1,1
Louis Carrogis de Carmontelle,Louis Carrogis Carmontelle,0.9454545454545454,3,1
Luc Olivier Merson,Luc-Olivier Merson,0.9444444444444444,1,1
Georges De La Tour,Georges de La Tour,0.9444444444444444,1,1
Michele Damaskinos,Michael Damaskinos,0.9444444444444444,2,2
Jean Victor Bertin,Jean-Victor Bertin,0.9444444444444444,1,1
Louis Marin Bonnet,Louis-Marin Bonnet,0.9444444444444444,1,1
Tamara De Lempicka,Tamara de Lempicka,0.9444444444444444,1,1
José Vilar Torres,José Vilar y Torres,0.9444444444444444,2,1
Theodore Maurisset,Théodore Maurisset,0.9444444444444444,1,1
Andrzej Wroblewski,Andrzej Wróblewski,0.9444444444444444,1,1
Edoardo De Martino,Eduardo De Martino,0.9444444444444444,1,1
Adriaen Van Ostade,Adriaen van Ostade,0.9444444444444444,1,1
Giorgio De Chirico,Giorgio de Chirico,0.9444444444444444,1,1
Matthias Grunewald,Matthias Grünewald,0.9444444444444444,1,1
Edward Burne Jones,Edward Burne-Jones,0.9444444444444444,1,1
Alois Von Anreiter,Alois von Anreiter,0.9444444444444444,1,1
Frederick Mccubbin,Frederick McCubbin,0.9444444444444444,1,1
Yves Saint-Laurent,Yves Saint Laurent,0.9444444444444444,1,1
Henri Edmond Cross,Henri-Edmond Cross,0.9444444444444444,1,1
Jacob Van Ruisdael,Jacob van Ruisdael,0.9444444444444444,1,1
Nicolaes Pietersz Berchem,Nicolaes Pieterszoon Berchem,0.9433962264150944,3,1
Judithe Hernandez,Judithe Hernández,0.9411764705882353,1,1
Massimo D'Azeglio,Massimo d'Azeglio,0.9411764705882353,1,1
Vassily Kandinsky,Wassily Kandinsky,0.9411764705882353,1,1
Joseph Marie Vien,Joseph-Marie Vien,0.9411764705882353,1,1
Ernesto Gutierrez,Ernesto Gutiérrez,0.9411764705882353,1,1
Georges Daniel de Monfreid,George-Daniel de Monfreid,0.9411764705882353,2,1
Jean Marc Nattier,Jean-Marc Nattier,0.9411764705882353,1,1
Sebastian Vranckx,Sebastiaen Vrancx,0.9411764705882353,2,2
Ibrahim el-Salahi,Ibrahim El-Salahi,0.9411764705882353,1,1
Piotr Michalowski,Piotr Michałowski,0.9411764705882353,1,1
Louis Remy Mignot,Louis Rémy Mignot,0.9411764705882353,1,1
Elaine De Kooning,Elaine de Kooning,0.9411764705882353,1,1
Willem De Kooning,Willem de Kooning,0.9411764705882353,1,1
Abraham Van Strij,Abraham van Strij,0.9411764705882353,1,1
Paul Cesar Helleu,Paul César Helleu,0.9411764705882353,1,1
Dirck Van Baburen,Dirck van Baburen,0.9411764705882353,1,1
Kiyokata Kaburagi,Kiyokata Kaburaki,0.9411764705882353,1,1
Jean Paul Laurens,Jean-Paul Laurens,0.9411764705882353,1,1
Theo Van Doesburg,Theo van Doesburg,0.9411764705882353,1,1
Cadurcis Plantagenet Ream,Carducius Plantagenet Ream,0.9411764705882353,3,3
Antonio Parreiras,Antônio Parreiras,0.9411764705882353,1,1
Antoine Jean Gros,Antoine-Jean Gros,0.9411764705882353,1,1
Albin Egger Lienz,Albin Egger-Lienz,0.9411764705882353,1,1
Leonardo Da Vinci,Leonardo da Vinci,0.9411764705882353,1,1
Giuseppe Nicolo Vicentino,Giuseppe Niccolò Vicentino,0.9411764705882353,2,2
Twins Seven Seven,Twins Seven-Seven,0.9411764705882353,1,1
Pedro Weingartner,Pedro Weingärtner,0.9411764705882353,1,1
Tarsila Do Amaral,Tarsila do Amaral,0.9411764705882353,1,1
Giovanni Battista Franco,Giovanni Battista Francia,0.9387755102040817,1,1
Maria Auxiliadora Silva,Maria Auxiliadora da Silva,0.9387755102040817,3,1
Claes Cornelisz. Moeyaert,Claes Cornelisz. Moyeart,0.9387755102040817,3,3
Paolo De Matteis,Paolo de Matteis,0.9375,1,1
Andrea Del Sarto,Andrea del Sarto,0.9375,1,1
Carlos Cruz Diez,Carlos Cruz-Diez,0.9375,1,1
Jozef Pankiewicz,Józef Pankiewicz,0.9375,1,1
Victor Paul Mohn,Viktor Paul Mohn,0.9375,1,1
Federico Zuccaro,Federico Zuccari,0.9375,1,1
Jan Collaert (II),Jan Collaert II,0.9375,2,2
Nikolaus Knupfer,Nikolaus Knüpfer,0.9375,1,1
Cesar Baldaccini,César Baldaccini,0.9375,1,1
Anthony Van Dyck,Anthony van Dyck,0.9375,1,1
Gunter Fruhtrunk,Günter Fruhtrunk,0.9375,1,1
Francesco Coccia,Francesco Cocchi,0.9375,2,2
Simon De Vlieger,Simon de Vlieger,0.9375,1,1
Shotei Takahashi,Shōtei Takahashi,0.9375,1,1
Sakakibara Shiho,Sakakibara Shihō,0.9375,1,1
Willem Van Aelst,Willem van Aelst,0.9375,1,1
Tetsugorō Yorozu,Tetsugoro Yorozu,0.9375,1,1
Pieter Andreas Rysbrack,Pieter Andreas Rijsbrack,0.9361702127659575,1,1
Pieter De Hooch,Pieter de Hooch,0.9333333333333333,1,1
Margaret Burton,Margaret Bruton,0.9333333333333333,2,2
Lolo Soldevilla,Loló Soldevilla,0.9333333333333333,1,1
Charles Michelez,Charles Michel,0.9333333333333333,2,1
Monogrammist CL,Monogrammist AC,0.9333333333333333,2,2
Goyo Hashiguchi,Goyō Hashiguchi,0.9333333333333333,1,1
Leopold Flameng,Léopold Flameng,0.9333333333333333,1,1
Elisabeth-Louise Vigée Le Brun,Élisabeth Louise Vigée Le Brun,0.9333333333333333,2,2
Jacob Van Strij,Jacob van Strij,0.9333333333333333,1,1
Hans Von Aachen,Hans von Aachen,0.9333333333333333,1,1
Monogrammist CL,Monogrammist CG,0.9333333333333333,1,1
Monogrammist CL,Monogrammist IL,0.9333333333333333,1,1
Giovanni Pisani,Giovanni Pisano,0.9333333333333333,1,1
Cornelis De Vos,Cornelis de Vos,0.9333333333333333,1,1
Méret Oppenheim,Meret Oppenheim,0.9333333333333333,1,1
Benjamin Gibson,Benjamin Gibbon,0.9333333333333333,1,1
Monogrammist MS,Monogrammist IS,0.9333333333333333,1,1
Tomas Maldonado,Tomás Maldonado,0.9333333333333333,1,1
Christian Winter,Christa Winter,0.9333333333333333,2,2
Wilhelm Trubner,Wilhelm Trübner,0.9333333333333333,1,1
Paul Juvenal the Elder,Paul Juvenell the Elder,0.9333333333333333,1,1
Wilhelm Janson,Wilhelm Jaensson,0.9333333333333333,2,2
Seraphine Louis,Séraphine Louis,0.9333333333333333,1,1
Hung Yi,Huang Yi,0.9333333333333333,1,1
Monogrammist MS,Monogrammist WM,0.9333333333333333,2,2
Nicolas Regnier,Nicolas Régnier,0.9333333333333333,1,1
Aurelie Nemours,Aurélie Nemours,0.9333333333333333,1,1
Martin Ryckaert,Marten Ryckaert,0.9333333333333333,1,1
Herman De Vries,Herman de Vries,0.9333333333333333,1,1
Monogrammist MS,Monogrammist IM,0.9333333333333333,2,2
Monogrammist MS,Monogrammist AS,0.9333333333333333,1,1
Amrita Sher Gil,Amrita Sher-Gil,0.9333333333333333,1,1
Gerrit Adriaensz. Berckheyde,Gerrit Adriaenszoon Berckheyde,0.9310344827586207,1,1
Jean-Auguste-Dominique Ingres,Jean Auguste Dominique Ingres,0.9310344827586207,2,2
William Henry Barrett,William Henry Bartlett,0.9302325581395349,1,1
Adam Van Noort,Adam van Noort,0.9285714285714286,1,1
Arnold Bocklin,Arnold Böcklin,0.9285714285714286,1,1
John A. Davies,John R. Davies,0.9285714285714286,1,1
Alexander Dick,Alexander Zick,0.9285714285714286,1,1
John Gillespie,Joan Gillespie,0.9285714285714286,1,1
Denis Calvaert,Denys Calvaert,0.9285714285714286,1,1
Rudolf Von Alt,Rudolf von Alt,0.9285714285714286,1,1
Jean Pierre Frédéric Barrois,Jean-Pierre-Frédéric Barrois,0.9285714285714286,2,2
Allan Mccollum,Allan McCollum,0.9285714285714286,1,1
Josef Dabernig,Josef Habernig,0.9285714285714286,1,1
Hilma Af Klint,Hilma af Klint,0.9285714285714286,1,1
Francis Miller,Frances Miller,0.9285714285714286,1,1
Hishida Shunso,Hishida Shunsō,0.9285714285714286,1,1
Robert Strubin,Robert Strübin,0.9285714285714286,1,1
Matthias Stomer,Matthias Stom,0.9285714285714286,2,1
Andre Bauchant,André Bauchant,0.9285714285714286,1,1
Ivan Generalic,Ivan Generalić,0.9285714285714286,1,1
Jacques Gondoin,Jacques Godin,0.9285714285714286,2,2
Fernand Simeon,Fernand Siméon,0.9285714285714286,1,1
Voldemārs Tone,Valdemārs Tone,0.9285714285714286,1,1
Jozef Mehoffer,Józef Mehoffer,0.9285714285714286,1,1
Regina Wilson,Reginald Wilson,0.9285714285714286,2,1
Luiz Sacilotto,Luis Sacilotto,0.9285714285714286,1,1
Nicolaes Pietersz. Berchem,Nicolaes Pieterszoon Berchem,0.9259259259259259,1,1
Willem Isaacsz van Swanenburg,Willem Isaacsz Swanenburg,0.9259259259259259,4,1
Koetsu,Kosetsu,0.9230769230769231,1,1
Kiyoshi Saito,Kiyoshi Saitō,0.9230769230769231,1,1
Lucia Massari,Lucio Massari,0.9230769230769231,1,1
Salvador Dalì,Salvador Dalí,0.9230769230769231,1,1
Antonio Segui,Antonio Seguí,0.9230769230769231,1,1
Kano Motonobu,Kanō Motonobu,0.9230769230769231,1,1
Kano Masanobu,Kanō Masanobu,0.9230769230769231,1,1
Charles Piat,Charles Picart,0.9230769230769231,2,2
Mahesha,Mahesh,0.9230769230769231,1,1
Morita Shiryū,Morita Shiryu,0.9230769230769231,1,1
Gim Jeong-hui,Kim Jeong-hui,0.9230769230769231,1,1
Jan Van Goyen,Jan van Goyen,0.9230769230769231,1,1
Nedko Solakov,Nedko Solakow,0.9230769230769231,1,1
Chafic Abboud,Shafic Abboud,0.9230769230769231,1,1
Walter Keeler,Walter Keßler,0.9230769230769231,1,1
Otto Van Veen,Otto van Veen,0.9230769230769231,1,1
Piermaria Bagnadore,Pier Maria Bagnadore,0.9230769230769231,1,1
Paul Schutzer,Paul Schultze,0.9230769230769231,2,2
Hermanus Fock,Harmanus Fock,0.9230769230769231,1,1
Carolus Duran,Carolus-Duran,0.9230769230769231,1,1
Pedro Americo,Pedro Américo,0.9230769230769231,1,1
Carlo Maratti,Carlo Maratta,0.9230769230769231,1,1
Carlo Maratti,Carlo Caratti,0.9230769230769231,1,1
Geta Bratescu,Geta Brătescu,0.9230769230769231,1,1
Richard Wyatt,Richard Waitt,0.9230769230769231,2,2
William Hind,William Hindle,0.9230769230769231,2,1
Joseph Becker,Joseph Beckel,0.9230769230769231,1,1
Andries Grill,Andreas Grill,0.9230769230769231,2,2
Juan Bermudez,Juan Bermúdez,0.9230769230769231,1,1
Josh Simpson,Joseph Simpson,0.9230769230769231,2,1
Joseph Becker,Joseph Decker,0.9230769230769231,1,1
Alphonse Levy,Alphonse Lévy,0.9230769230769231,1,1
Jose Campeche,José Campeche,0.9230769230769231,1,1
Charles Francois Daubigny,Charles-François Daubigny,0.92,2,2
Giacomo Franchini,Giacomo Franceschini,0.918918918918919,3,1
Ludolf Backhuysen,Ludolf Backhuysen II,0.918918918918919,3,1
Hendrick Hondius (I),Hendrik Hondius I,0.918918918918919,3,3
Pablo Ruiz Picasso,Paloma Ruiz Picasso,0.918918918918919,3,2
Cornelius Johnson,Cornelius W. Johnson,0.918918918918919,3,1
John Robins,John Robinson,0.9166666666666666,2,1
Jörg Ziegler,Jerg Ziegler,0.9166666666666666,1,1
Carlos Zilio,Carlos Zílio,0.9166666666666666,1,1
Julian Falat,Julian Fałat,0.9166666666666666,1,1
William May,William Mayor,0.9166666666666666,2,1
John Smybert,John Smibert,0.9166666666666666,1,1
Jan Van Eyck,Jan van Eyck,0.9166666666666666,1,1
Francisco Bayeu Y Subias,Francisco Bayeu y Subías,0.9166666666666666,2,2
Jacob Wagner,Jakob Wagner,0.9166666666666666,1,1
William Pye,William Payne,0.9166666666666666,2,2
Jan Sadeler I,Jan Sadeler,0.9166666666666666,2,1
I Made Wianta,Made Wianta,0.9166666666666666,2,1
Harry Borden,Harry Bowden,0.9166666666666666,1,1
Uemura Shoen,Uemura Shōen,0.9166666666666666,1,1
Peter Ginter,Peter Winter,0.9166666666666666,1,1
Richard Lee,Richard Lewer,0.9166666666666666,2,2
Pierre Golle,Pierre Galle,0.9166666666666666,1,1
Marie Hansen,Marit Hansen,0.9166666666666666,1,1
Thomas Gross,Thomas Gosse,0.9166666666666666,2,2
Louis Cousin,Louis Cossin,0.9166666666666666,1,1
Michal Macku,Michal Macků,0.9166666666666666,1,1
Pieter Janszoon Saenredam,Pieter Jansz. Saenredam,0.9166666666666666,3,1
Zhang Shanzi,Zhang Shunzi,0.9166666666666666,1,1
Peter Millar,Peter Miller,0.9166666666666666,1,1
Alessandro Gnocchi,Alessandro Cocchi,0.9142857142857143,2,1
Eduardo Mac Entyre,Eduardo Macentyre,0.9142857142857143,2,1
Alexandre Fortier,Alexandre Fournier,0.9142857142857143,2,2
Bill Whitten,Bill White,0.9090909090909091,2,2
Hugo Burger,Hugo Birger,0.9090909090909091,1,1
Guariento d'Arpo,Guariento di Arpo,0.9090909090909091,1,1
William John Whittemore,William J. Whittemore,0.9090909090909091,3,1
Maerten Van Heemskerck,Maarten van Heemskerck,0.9090909090909091,2,2
Kano Eitoku,Kanō Eitoku,0.9090909090909091,1,1
Andrzej Pagowski,Andrzej Pawłowski,0.9090909090909091,1,1
Hugo Burger,Hugo Bürger,0.9090909090909091,1,1
Jean Lamour,Jean Latour,0.9090909090909091,1,1
Ignacio Iriarte,Ignacio de Iriarte,0.9090909090909091,3,1
Jill Harris,Bill Harris,0.9090909090909091,1,1
John Harmer,John Hamner,0.9090909090909091,2,2
John Harmer,John Harper,0.9090909090909091,1,1
John Harmer,John Farmer,0.9090909090909091,1,1
Isaac Major,Isaak Major,0.9090909090909091,1,1
Jozef Olexa,Josef Olexa,0.9090909090909091,1,1
Tani Buncho,Tani Bunchō,0.9090909090909091,1,1
Mark Morris,Mary Morris,0.9090909090909091,1,1
Martin Rico,Martín Rico,0.9090909090909091,1,1
Brunot,Bruno,0.9090909090909091,1,1
Tani Buncho,Tani Bunchū,0.9090909090909091,1,1
Regis Francois Gignoux,Régis François Gignoux,0.9090909090909091,2,2
Joseph Rosa,Joseph Roos,0.9090909090909091,2,2
Etienne-Louis Advinent,Étienne Louis Advinent,0.9090909090909091,2,2
Nicolas de Larmessin (I),Nicolas de Larmessin,0.9090909090909091,4,1
Mares,Mareos,0.9090909090909091,1,1
Alessandro Ciccarelli,Alessandro Ricciardelli,0.9090909090909091,3,3
Milan Dobes,Milan Dobeš,0.9090909090909091,1,1
Koichi Ogino,Koichi Ono,0.9090909090909091,2,1
Emil Hunten,Emil Hünten,0.9090909090909091,1,1
Carl Karger,Carl Krüger,0.9090909090909091,2,2
Antonio Brugada,Antonio de Brugada,0.9090909090909091,3,1
David Regan,David Fegan,0.9090909090909091,1,1
Hendrick Hondius,Hendrik Hondius I,0.9090909090909091,3,2
Samuel Best,Samuel West,0.9090909090909091,1,1
A. van Dijk,J. van Dijk,0.9090909090909091,1,1
Henri Plaut,Henri Plaat,0.9090909090909091,1,1
Michel Boucquillon,Michel Bouillon,0.9090909090909091,3,1
Jerome B. Thompson,Jerome Thompson,0.9090909090909091,3,1
Himmat Shah,Himat. Shah,0.9090909090909091,2,2
Richard Yee,Richard Gee,0.9090909090909091,1,1
Carl Karger,Karl Karger,0.9090909090909091,1,1
Frank Bauer,Franz Bauer,0.9090909090909091,1,1
Richard Yee,Richard Yeo,0.9090909090909091,1,1
Xu Qu,Xu Qiu,0.9090909090909091,1,1
Frank Bauer,Frank Badur,0.9090909090909091,2,2
Gulammohammed Sheikh,Ghulam Mohammed Sheikh,0.9047619047619048,2,2
Rogier Van Der Weyden,Rogier van der Weyden,0.9047619047619048,2,2
Venia Dimitrakopoulou,Tania Dimitrakopoulou,0.9047619047619048,2,1
Franciszek Myszkowski,Franciszek Paszkowski,0.9047619047619048,2,1
Photis Kontoglou,Fotis Kontoglou,0.9032258064516129,2,1
William J. Shayer,William Shayer,0.9032258064516129,3,1
Michael Busselle,Michael Fussell,0.9032258064516129,2,2
Richard Cooper II,Richard Cooper,0.9032258064516129,3,1
Engjëll Berisha,Engjëll Berisha,0.9032258064516129,2,1
Uroš Weinberger,Uroš Weinberger,0.9032258064516129,2,1
David Shillinglaw,David Shilling,0.9032258064516129,3,1
Cornelis de Haan,Cornelis de Man,0.9032258064516129,2,1
Giuseppe Puglisi,Giuseppe Puglia,0.9032258064516129,2,1
William C. Greene,William Greene,0.9032258064516129,3,1
Giovanni Francesco Camocio,Giovanni Francesco Caroto,0.9019607843137255,3,2
Yuki Somei,Yūki Somei,0.9,1,1
Stanislaw Wyspianski,Stanisław Wyspiański,0.9,2,2
Raul Lozza,Raúl Lozza,0.9,1,1
Jan Muller,Jan Müller,0.9,1,1
Jan Muller,Jan Mulder,0.9,1,1
De Coninck,de Coninck,0.9,1,1
Adriaen Van De Velde,Adriaen van de Velde,0.9,2,2
Wang Yuyang,Wang Yuan,0.9,2,2
Jan Muller,Dan Muller,0.9,1,1
Guy-Louis Vernansal,Guy Louis Vernansal I,0.9,3,2
Luis Paret Y Alcazar,Luis Paret y Alcázar,0.9,2,2
Friedrich Amerling,Friedrich von Amerling,0.9,4,1
